Date,AMD,AVGO,GOOGL,JNJ,JPM,KO,META,MSFT,NVDA,PG,WMT,XOM
2020-01-17,0.02330720990040014,0.005666647636987765,0.02024588939539118,0.006545217379795298,0.006921531563477634,0.002111851845170598,0.0016684289418471554,0.005596690693006279,0.0014062883278223026,0.0026972788972545736,-0.008110208742244551,-0.0037778283332300377
2020-01-21,0.0023561541560126464,-0.002331490708608386,0.0018454357363166807,0.000670671254446864,-0.009840648759931958,0.004039408866995053,-0.003151165968792169,-0.003590413662177494,-0.005375374655243403,-0.002531648450256885,0.005479907639733161,-0.01429428465544269
2020-01-22,0.00744370369822378,0.01590539394860735,0.0010929533467725072,-0.006833743332382514,-0.0011692215944854034,0.007696212223082366,-0.0005418321203803922,-0.0048049529960788595,0.008751851041030267,0.00174476097587406,0.004412211676266153,-0.005770908943858233
2020-01-23,0.005444269446537309,0.021343823966799347,0.0005525156309358348,0.0018888229593547745,-0.0010244977532740673,0.0038187565318303918,-0.007048747968591451,0.006155769642174569,0.01099521937657788,-0.004571379930425112,-0.0024978349225643903,-0.006250828204326764
2020-01-24,-0.026300534411727305,0.013608686172424722,-0.012474009888806648,-0.0014137019714731691,-0.024827598067034717,-0.0025937707983899605,-0.008281706502076602,-0.010077077374522347,-0.00941232934143399,0.0012001087927040466,-0.012434405966113893,-0.0067397599783401985
2020-01-27,-0.021648464461188177,-0.04620355161598977,-0.02348968675206009,0.002898876547581697,-0.00841177645991309,-0.003467274539702636,-0.014086450013350515,-0.016722816595861834,-0.04104110849797349,0.004394981452925384,0.013028237029564682,-0.023823666693881473
2020-01-28,0.025781577365757036,0.030029176170567773,0.013110042561458757,0.005042436857516375,0.018178018736798363,-0.008176987351643183,0.013589534840029227,0.01959586950901615,0.032347942447771505,0.002705168167365324,0.006387177861035154,-0.0013901870578389985
2020-01-29,-0.05976648586425504,-0.002513307779381746,0.004274255349050682,0.006956497442473175,-0.0014878626031071818,0.0,0.024978200387531402,0.01559227635839866,-0.009799452243789974,-0.007696591133823705,-0.006089403901078705,-0.008352655197466197
2020-01-30,0.02673122506064285,-0.007275392589560448,-0.0016820207653416297,-0.0011958839153523027,0.01236677960062349,0.032450694716600115,-0.061371458151245895,0.028207691824427394,0.0010995341786115276,0.007116445435976004,0.005954313867600369,0.010606986079122471
2020-01-31,-0.036490340792143305,-0.03185281254074934,-0.014763478705566935,-0.009909667734456895,-0.025977134894921927,-0.007815052465502514,-0.0363673261484172,-0.014758488333321051,-0.03815957855938157,-0.010559576002048598,-0.017928050998891276,-0.041210379524781016
2020-02-03,0.021702137399226995,0.00022933370259692332,0.03477135361545969,0.00873263702080318,0.007630988723380305,0.003081955247688617,0.011292341329241173,0.024378809277848967,0.01649561112448672,0.0039319948683491646,-0.00192153359260272,-0.022376006173213114
2020-02-04,0.029779264713534204,0.020869677120502805,-0.02508395493154414,0.009522433672620068,0.014395840446248531,0.004438560763135424,0.02762117737826464,0.032916419969629906,0.028293928076237762,0.00439589215767433,0.00875129777618966,-0.012514451608507615
2020-02-05,0.007886741832787258,0.018549532548756575,0.00044257626218047186,0.01576508703117052,0.01700062455224627,0.00016965165696780637,0.0013344722667156805,-0.0012213317947492586,0.014688943419300715,0.009151778062785887,0.01335982455746465,0.04602303928787932
2020-02-06,-0.010433395990603223,0.0072781613997321415,0.02069080934880385,-0.0029872134103803294,0.00014558575522816142,0.002379192340891567,0.0035220357425145288,0.02073419226011186,0.013917616712814995,0.002602346304801495,-0.004280394698394363,-0.013550026485412259
2020-02-07,0.008313054540735054,-0.013950778375932171,0.0021274544293736763,-0.010681344492922906,-0.003197629489621656,0.0033901974500023524,0.007019130279017016,0.0014154659922032131,-0.010462075241003732,-0.008337214502136647,0.001203718563763223,-0.006625669290584613
2020-02-10,0.05087469942862377,-0.003267528873672987,0.019978188138487063,-0.0001980107453113389,0.004155511847053761,0.009461166415916988,0.0034379886593016717,0.0261570958423738,0.04523221918983289,0.000713627434594466,-0.010304876392481566,-0.010561105855954489
2020-02-11,0.02946806285856307,0.01896849899401376,0.000927993231971902,0.0008561235798272282,0.001887406306662065,-0.002677876853365624,-0.027550857930973116,-0.022575674481060015,0.01870952775292878,-0.015930492900334103,0.0013014673265743237,0.009506245026915439
2020-02-12,0.0016728653134607807,0.014180740969790273,0.005675479455041543,-0.00592165913760645,0.0,-0.0030205649302524895,0.017230501612225835,0.001464037991470768,0.017357823883772383,-0.005718703446733087,0.0038995438163200724,0.012225430729561504
2020-02-13,0.011876032601540132,-0.0022483136108399915,-0.003450542361232656,-0.006618361526691152,-0.0008692178557582197,0.003366152929333399,0.011292524184376207,-0.005413775694307454,-0.006457881901065554,0.012231731399378942,0.013724838650181592,-0.005549150108393963
2020-02-14,0.01430410070521182,-0.019137579339594257,0.003528466220697357,0.0002665151835907764,-0.003046088188723428,0.0057041062004918874,0.004879223982312331,0.008926769350918518,0.07020476945357923,0.00944305087473074,0.0038314861503325748,-0.004595588159329034
2020-02-18,0.028566226308582188,-0.02209154438545846,0.0004674032810008111,-0.006594387409463387,-0.013240461933967551,-0.007005994300597007,0.016901811957244828,0.010142997408360221,0.023396094931821265,-0.010068214362735084,0.014759451797244472,-0.012695695061530565
2020-02-19,0.03533137911399242,0.015897201504848857,0.0035737519839411647,-0.001341125247069419,0.013638909790067766,0.004031582539633316,-0.0014232556169064825,0.002999197070103321,0.06113248260123094,0.004564652878549014,-0.016300457067872087,0.00768188067522968
2020-02-20,-0.027674041186553477,-0.02043167456378192,-0.005167548305145431,-0.003826967979018492,0.0,-0.0008364503235953613,-0.013379937256950636,-0.01527099447993474,-0.019066021214868667,0.009088250454081237,8.520663086075686e-05,-0.007954731623158628
2020-02-21,-0.0696700130360467,-0.015327658727017024,-0.022103187626442033,0.010514221180498273,-0.012219115783024037,0.006865361326179986,-0.02050537732586133,-0.03161287517997269,-0.04739217038214494,0.0009478152346984459,0.007562453423192839,-0.012195272764931153
2020-02-24,-0.07807807700304548,-0.0423646619857565,-0.042872614847750734,-0.020606562471665812,-0.02687547671185686,-0.024613474880234465,-0.045008810207167516,-0.04311509509680589,-0.07069752932303319,-0.026834766840993618,-0.01905918791717176,-0.04684581334593785
2020-02-25,-0.03155535974685075,-0.030589785982582995,-0.023622054069610376,-0.008635589264559984,-0.04464280162055423,-0.014151663052447638,-0.01967918692990367,-0.016501812454311815,-0.0410933577989987,-0.015166636877854134,-0.016592113385335172,-0.03832529078188329
2020-02-26,-0.001681690495493604,0.01132021849780629,0.002993481680877652,-0.006705965546504267,0.003009556118547474,-0.0038049666517419034,0.0021852879732959796,0.012494605022515648,0.021369689501356648,-0.01045859284788564,-0.005332775183156668,-0.021955447264818573
2020-02-27,-0.07327865306249337,-0.041730729178000026,-0.05431259035575353,-0.03173718568642603,-0.041613924208606434,-0.046354148881372126,-0.03777901565077513,-0.0704590125566743,-0.055665291399311534,-0.05542594840306536,-0.029706238539751628,-0.06017758619346569
2020-02-28,0.03340152866999513,-0.00485505079045212,0.018479902047674024,-0.03335249949814478,-0.04333861224439983,-0.026214858857971368,0.014334819073887228,0.024212614993154302,0.06916064638365338,-0.0023790371981736724,-0.024637780292901423,0.032517119367312386
2020-03-02,0.04353561042579912,0.04530129173343078,0.03514650205865322,0.04119582599420957,0.04659372503467285,0.04542858329115962,0.02062650313611125,0.06653953140268176,0.023549456766155386,0.0559041178264037,0.07615160283506128,0.04743396006237277
2020-03-03,-0.014959947285480335,-0.03761799330629645,-0.03505671789936471,-0.03163833077128597,-0.037524626332631206,0.0025037706419268613,-0.05370602343840458,-0.04791957191080154,-0.03812918164858403,-0.011626159134613512,-0.025629973528461303,-0.047884090599596085
2020-03-04,0.07187167080965917,0.04083864063083409,0.03280188346914481,0.05818998576456713,0.02470924351579451,0.05101675990352872,0.03157773952195253,0.03671480159594931,0.07002921247589633,0.05356701664309549,0.034186755576274486,0.021832291164491258
2020-03-05,-0.03991219268887514,-0.03997210211541058,-0.04837870558355284,-0.010245025056936696,-0.049061383489735544,-0.036999283368146174,-0.03436576258433799,-0.025095159535577283,-0.0394363728788486,-0.02305202304836229,-0.007279194726301896,-0.044067088640549756
2020-03-06,0.009977126089103505,-0.016749234457258955,-0.014466438405856485,0.0001404872767198917,-0.05168022848226128,-0.026083873507661393,-0.022033731781023747,-0.028267170440321676,-0.026528507269357404,0.00024650530059866504,0.011300473367892527,-0.0482938557421122
2020-03-09,-0.10948754225391533,-0.08064599645979642,-0.061702274940861335,-0.03935759510418202,-0.13545539153827246,-0.06152748518994744,-0.06400140562949863,-0.06777248464901875,-0.07743209072554114,-0.04602996560060113,-0.0005967095547437795,-0.12224767081975108
2020-03-10,0.04876359112616968,0.061279286014605194,0.04884076367351198,0.03811196120626237,0.07769690357520087,0.03470884898031579,0.05126848848896448,0.06838412730510601,0.06372230262648215,0.03868691218032594,0.022447754338838388,0.03702828168504402
2020-03-11,0.007051557675018527,-0.06439751622920342,-0.05040115761082242,-0.06947205574745974,-0.04707044657051229,-0.027021845736171612,-0.04461534770377529,-0.045302095333827674,-0.05595977484132153,-0.07432612653993109,-0.044745010531061946,-0.03294210357128724
2020-03-12,-0.14638954769627766,-0.11054176926336223,-0.0820464830142873,-0.0484825112213233,-0.0824302629788306,-0.09672481289925938,-0.09263388713454423,-0.09483855168736166,-0.12236783152816588,-0.08737331709109797,-0.09071059506340906,-0.11433989277491763
2020-03-13,0.12535256125982608,0.07057316297680227,0.09241156967473563,0.07080791944225528,0.18012542512166196,0.036791518676303925,0.10234991769643198,0.14216918545887047,0.11340200071136564,0.12009020887127031,0.09658861239829064,0.025282329424646477
2020-03-16,-0.11822328612783217,-0.19912903999946885,-0.11634146256481148,-0.05331765050542514,-0.1496489654785199,-0.06622648445583357,-0.14253004133274116,-0.14739009720678098,-0.1845208285149269,-0.048829563338236626,-0.06432982492588823,-0.09522547286369576
2020-03-17,0.08189103742226966,0.06359978936631516,0.04199433067072733,0.07441206516933496,0.06111373503930806,0.04242117734813511,0.023354706978416573,0.08233621735563101,0.10626266415815233,0.08976955068276382,0.11708526959658849,0.06726558263445925
2020-03-18,-0.06590262812413727,-0.15858868853293284,-0.024032598833066743,-0.01193347977844561,-0.10526864319248874,-0.049385376092439204,-0.016463736326620126,-0.042095666047280544,-0.06650690825433547,-0.006681321737763368,0.027838226861058857,-0.10024443990701226
2020-03-19,0.017893680522800715,0.1583367247071341,0.018768356272020226,-0.058609913771489386,0.016807624638292884,-0.06733530320505898,0.04198435818169144,0.016452778180680028,0.05004436805194379,-0.05636447818397017,-0.021222555374241114,0.039553285902131474
2020-03-20,-0.005273708841839864,0.005334701656715568,-0.03909416909969998,-0.0563557716516615,-0.021102027471703755,-0.08438920505680458,-0.022203513612204295,-0.03755864254872876,-0.0339016134912703,-0.07579167897676331,-0.04587703959667622,-0.04908520001363181
2020-03-23,0.05124965281536409,0.0065030057933803675,-0.01318095769753469,-0.07298367076082424,-0.05353300552880813,-0.019321066357612104,-0.010886169375036614,-0.009974352969802314,0.03373027099990544,-0.04617793286304628,0.002719961485415201,-0.03940133807274793
2020-03-24,0.10999043943774067,0.0997054276380418,0.07198348443291769,0.07234129753572072,0.11894202599282044,0.050319632917045,0.08696814265961161,0.0908950889683422,0.17156395962343018,0.05701113732954166,0.006563070612997768,0.12686801373790413
2020-03-25,-0.034400694733770165,0.022513559063426003,-0.0251237316417533,0.001846006336173378,0.03731765437839374,0.05475276895246206,-0.02963085596089665,-0.0095722457939581,-0.014286512377486793,-0.022755523033132885,-0.04894379727417664,0.05220099212513718
2020-03-26,0.06430649480613981,0.11776594624073677,0.055645316264631095,0.06005008632628783,0.0696611414349062,0.06440751832623359,0.04564345336384812,0.0625511151316569,0.04730881941363996,0.06401079268881227,0.0038391725537505472,0.04102973915192476
2020-03-27,-0.01936838250411188,-0.0513219503956418,-0.04528261848695403,-0.02694147939988134,-0.07123931310437737,-0.03341618268980662,-0.04010018361221013,-0.04106070065088041,-0.01753230749212842,0.02598277103118396,-0.0021854064809583296,-0.048171122894758445
2020-03-30,0.027479577693865664,0.040834087042226574,0.03246999658909244,0.07997728193703724,0.026006765699380763,0.05115636884913943,0.0584217442759869,0.07034043014913083,0.050884329846948795,0.043841145941066584,0.05119526306737887,0.014884968636916573
2020-03-31,-0.04972839610872193,-0.012536200521707896,0.013643764840536976,-0.01413423342841047,-0.03711242381335933,-0.016666663276280635,0.005122410183139525,-0.015727621914162104,-0.00749276343361871,-0.04347833520083322,-0.013629639779369485,0.012533396180933964
2020-04-01,-0.04001758384219034,-0.056811211875039236,-0.05150827523583479,-0.017692292288972178,-0.06297907582284457,-0.048135781858653304,-0.04316545104362879,-0.03550793368223948,-0.07788333459123997,-0.006090811925190898,0.004576740264512269,-0.01158812644597107
2020-04-02,0.019010577965081765,0.06005446024524197,0.01354690908766032,0.03369268130402592,0.037340205419625905,0.04344715397680421,-0.008834753550865049,0.020708655475676352,0.051014192031807015,0.04637312215396294,0.03951287232801182,0.0764722240765483
2020-04-03,-0.04270625880417778,-0.011811262347497076,-0.021781034918865405,0.007660385206818887,-0.029558077275510408,-0.002730071674405088,-0.025349448695303756,-0.009210200524152334,-0.045249943897594846,0.00594419860417994,0.006995391308635357,-0.029455634216707938
2020-04-06,0.11575487878640489,0.07760601770647635,0.08281321696543587,0.04166413627081189,0.06436677953412406,0.06479550071391293,0.07374535467084375,0.07436779068735544,0.1004059989492827,0.023722416025578008,0.05515566219069923,0.03213482249921129
2020-04-07,0.000841770099789807,0.0032879231176026202,-0.0005324038165597234,-0.016313992988965964,0.013190324664009712,-0.0034282066005432155,0.019812525917305424,-0.01077035108547042,-0.03491056388088354,-0.04278053326324194,-0.032362860878718425,0.01902634963238925
2020-04-08,0.025862058593780324,0.030915632282832783,0.02066695795672313,0.042042669209758854,0.04037949869243973,0.02816625169055076,0.03228098365045917,0.010031351666443422,0.030575579853710844,0.02066158600465906,-0.00122965410200504,0.06328797207805459
2020-04-09,-0.008403358059409838,-0.026043752694623445,-0.00035619812135923024,-0.01417021733041357,0.08971371402112682,0.02467552157172337,0.005221536300327845,6.0442776483871086e-05,-0.014983924993008158,-0.0038226481928371747,-0.0003282501721959541,-0.01641933501532411
2020-04-13,0.05291437581800529,0.022100093937125198,0.0031826348506038826,-0.010337962157816905,-0.04447278131239618,-0.042244795972220306,-0.002283210441425987,0.002240439310541742,0.02624080881348978,0.01125046072509961,0.028735664487458568,-0.00857871740626237
2020-04-14,0.07832747911333371,0.029662901252451412,0.045290328837485516,0.044788166789198725,-0.027395745175902486,0.04240343098166921,0.019337499265342784,0.04948323835288715,0.0522511009277169,0.04320820281616489,0.029528821754871037,-0.007717380116154637
2020-04-15,0.0010923242846834214,-0.03807498467262593,-0.00626750930617459,0.011161924589162542,-0.04931943564654451,-0.026778201808335567,-0.006735153225577495,-0.010477583478313401,-0.010952580336242135,0.0021497157280405688,-0.0018603794846073773,-0.04595816422993593
2020-04-16,0.035642826416573126,0.00330179417000398,0.00010321454259254459,0.013612312562968798,-0.03810987060593429,-0.010712018628025954,-0.004068441725468386,0.03002088146083115,0.04935192550748457,0.002309874210938645,0.027726076755885343,-0.03285565809812885
2020-04-17,-0.006145781986470533,0.02938551071382789,0.01715411387408383,0.01570158866735505,0.08988914696064798,0.02038212784855209,0.016964461936366915,0.008811575321078458,-0.008076189703910774,0.026254978869432843,-0.0015870565716248342,0.10395895468320271
2020-04-20,0.006537151175917577,-0.028584447970720905,-0.013956236265680988,-0.0023024288695495665,-0.03645719908468448,-0.03183506189074237,-0.005579051013074987,-0.019820952445163353,-0.018028013648514696,-0.032801267600404804,-0.017180966992204394,-0.047200515750885685
2020-04-21,-0.071090099437913,-0.041156726340426664,-0.038845432620887244,-0.013120814800201552,-0.029004852854950802,-0.024715224796849844,-0.04174153246760637,-0.041357050044737775,-0.061104421131949804,-0.0076285307807033576,-0.004929174038379669,-0.005342200109632156
2020-04-22,0.056689344365103755,0.04974754678707227,0.0381549793860636,0.022113994658698788,0.003256630296528451,0.00661075936791522,0.06721319283644878,0.033964703559822285,0.06174196180847025,-0.0023396716708793397,0.018419613677691737,0.0285642098895853
2020-04-23,-0.0003575937718379718,-0.004000566707735631,0.010139724717073584,0.016471559114220602,0.0005597688569820569,-0.013353820379968906,0.01563534689902979,-0.01210245252559028,-0.00747903176363518,0.006669103162652235,-0.023254016676835465,0.031331740933439045
2020-04-24,0.005008922569836649,0.022708654040689114,0.00427179589589044,-0.004179713402354235,0.014766730474946366,0.007987496718548703,0.02668394830427867,0.01825962446600915,0.019647256732285623,-0.005192634162194398,0.007080184924652677,0.006444516817704082
2020-04-27,0.005518002342596251,0.013745904611212945,-0.0044964020648741165,-0.0036810047591906425,0.0431044243019465,0.02971618635642459,-0.013521407688601994,-0.002864668067043996,0.025864350174740647,-0.011197026363490403,-0.008807051026043622,0.004801747270810619
2020-04-28,-0.01734826213161822,-0.013857437825360308,-0.03011348493672039,-0.01879561527266993,0.007081012836396283,-0.0008552317907101203,-0.024479998517099366,-0.02436066898075806,-0.019254360971668216,-0.004768270085822812,-0.0023384524514991067,0.023441531865948884
2020-04-29,-0.03332730192865907,0.04264749132792289,0.08891026045082895,-0.007596258392587929,0.026970302810069846,0.00813043239834399,0.0616696708795712,0.044873463622272736,0.024368702062362857,0.0016254932756540885,-0.034374905488507856,0.055369975278691363
2020-04-30,-0.0236675449380368,-0.015940859587424305,0.003367718912618889,-0.0013312788980042178,-0.021459298028999818,-0.026103878354607812,0.05417370859411985,0.010032217379347674,-0.020706320038889392,0.006747857202378693,-0.016585967352957476,-0.020859685588439092
2020-05-01,-0.04790987499093469,-0.043884949831915154,-0.02181635769289736,-0.011663587220318683,-0.02621133647256313,-0.006319561707012755,-0.011919320661149979,-0.02589150112605132,-0.03250298970613419,-0.00890831895246369,0.01127100698558503,-0.07165937223017949
2020-05-04,0.05372895444641279,0.009857457389219393,0.004236069269677234,-0.0001349028635491134,-0.011903408551735994,-0.01008751648255024,0.014782231852654482,0.024460182338082337,0.03009402478278078,-0.00898808643110971,0.00634580543425356,0.04033409015297873
2020-05-05,-0.007039625892590884,0.009952071358773962,0.019744402926492377,0.008296093618300526,-0.001519334899555247,0.005759908759703336,0.008818119367114186,0.010735800226099323,0.008410802781767757,0.0020730130947039793,0.008326581262530608,-0.0011138821333844806
2020-05-06,-0.0005747993885081293,-0.0026050311700619444,-0.0026612408601458526,-0.009498525785920586,-0.01880451142721573,-0.01431730552574495,0.006760999026058423,0.009847223318139253,0.013787810646852972,-0.02508403189328401,-0.011464567570342976,-0.018737951642452066
2020-05-07,-0.004026056079121654,0.013513404002140073,0.01772677847821824,-0.0033091668968507904,0.010413055629405976,-0.0033520164465945523,0.01338324022511217,0.005806978251214678,0.023775193067708367,-0.008222896450734707,-0.00708703062593441,0.0056832367925274685
2020-05-08,0.023869063437129467,0.027189688235939258,0.010998573732544425,0.00752112115137793,0.016336271899724863,0.03385682767008946,0.005159589940754161,0.005882264228499912,0.025026905366281937,0.03369882244301459,0.008614226345395881,0.043851531203699334
2020-05-11,0.04794140097001898,0.001345385834146784,0.013905468111232722,0.0027569421141067085,-0.029450075310157198,-0.012361926295375802,0.003908471560870597,0.011154764070481216,0.03238404481565338,-0.005519709337468703,0.005937551725882839,-0.009527580529974267
2020-05-12,-0.03552212589362913,-0.025236234728775786,-0.020241001889147014,-0.013211559291380626,-0.03267757044953046,-0.015810423266948148,-0.014447799696728825,-0.02265186335502789,-0.032608086644999035,-0.006590756357965022,0.0008897700296712774,-0.016715019703619438
2020-05-13,-0.029389844971862034,-0.019742863464684124,-0.019524634046663047,-6.794793495612517e-05,-0.03447050502122939,-0.019633811674020896,-0.023798077310172472,-0.015122443660304019,-0.0028836522605327763,-0.005499906110694175,-0.0005652861443219415,-0.049637505375920266
2020-05-14,0.0446530855256877,0.01311012453136473,0.006326233896874811,0.0034660707939255797,0.041532356542746784,-0.0054623212954073574,0.008337322928519075,0.004339318748808774,0.03219807433134414,-0.0009655153603831401,-0.002344269048075054,0.00882428309621619
2020-05-15,-0.005686985289656277,-0.023218088392766734,0.011939327110327413,0.018965211550096228,-0.018509782742905934,-0.010068506608717609,0.019679850517193342,0.014568148054352248,0.05731246596207984,0.0070291771498505184,0.02041758984377151,-0.007091877210846698
2020-05-18,0.00719556059333315,0.05038213725902252,0.008826940623255286,0.0005320195389724169,0.05296837083478523,0.03952870853819812,0.010954068448762122,0.009554713103281376,0.03056304028765422,0.013960535233632276,0.013657936558700623,0.07952339527408503
2020-05-19,0.01612018805010962,-0.005776520196057344,-0.00778252815210434,-0.009965536031901756,-0.01967936187413799,-0.009562074708333257,0.017308513679493043,-0.0069225700333988005,0.006313714033745921,-0.03244127566253474,-0.02122853983091255,-0.03087768592393958
2020-05-20,0.016585508359461487,0.02474731307393019,0.02529117871957598,-0.008992093407713564,0.029998971799069407,0.030309663125486885,0.06035598948745968,0.013870905017749902,0.018681716796920433,0.007470504062432104,0.004001678193502167,0.03254438202449306
2020-05-21,-0.030856497297443553,-0.0139228740927273,-0.0017101616618089288,-0.0065680710580530155,-0.01270122042463584,-0.01568964021156638,0.0061747511345320305,-0.012011449324598633,-0.021711404843615556,-0.014653814228232975,-0.0036670362680951696,-0.017853322185033438
2020-05-22,0.009515034374155906,0.006732401814237843,0.004613447679408633,-0.009128570578929684,-0.0077631393475334765,-0.0030993438656510275,0.015212510716920535,0.0004361929527181285,0.02860353939451077,0.00877977495901483,-0.0052801567716649345,0.0008978841131939141
2020-05-26,-0.03588906304062289,0.019410599648416627,0.005752628379531721,0.0013160955826909682,0.07097365037244208,0.02353979498033998,-0.01153635253815466,-0.010571317596176022,-0.0341782612537227,-0.005062191364047175,-0.003780311142782322,0.02937220888252945
2020-05-27,-0.008460179730409356,0.01975054817448041,-0.0007666637333634263,0.0022826434974292376,0.057920811151239926,0.013886280722476219,-0.013178380620879393,0.0013213645146477049,-0.022081543256768477,0.01660263017282526,-0.011141830788253926,0.007187810839811348
2020-05-28,-0.018960939859209214,-0.015473495667181147,-0.001436363258217832,0.014355825671033884,-0.014895743725560129,0.007703556421834179,-0.01606007573695345,-0.002254701739647813,-0.004486628553177718,0.019053489608739316,0.0098791222834691,-0.025951555799568204
2020-05-29,0.039814408422237824,0.028713664760503077,0.010773901033456212,0.01211108984504361,-0.025535800693115895,-0.008706934668150423,-0.0016410543100372488,0.01019833467968323,0.04577603178879186,-0.0012063254871310658,0.0029917045050806834,0.009547056900867101
2020-06-01,-0.0031598173114509853,-0.004394404209135838,0.0009417554063200217,-0.010487429561039985,0.013256613380450588,0.006641192355431924,0.030298966197018773,-0.0022919114850152855,-0.007802560653442314,0.011473435639883123,-0.0008061570016234532,0.017814059358975953
2020-06-02,-0.0016781680178149516,0.027828463922789703,0.00518523546019134,0.007201487809871843,0.0033466921205516087,-0.0019153552090717119,0.003492679398357401,0.011376651583964614,0.002157544098374986,0.006908277963205034,-0.00016126150687834073,0.022255872456266923
2020-06-03,-0.01512890099813402,0.03848207453126884,-0.002121742651422065,0.0026982798020467325,0.05397778428094635,0.021321990127882273,-0.011000157737013794,0.0024334256788962616,-0.006316906534018951,0.003981163820248046,-0.003792406467739373,0.04079466057860026
2020-06-04,-0.0018964247105861531,-0.0020674775143999513,-0.01733531445919001,-0.012916274770254588,0.020811550874494378,0.0004174740156108747,-0.016814621095900706,-0.013163630197190246,0.000113979087457583,-0.020922990273985143,-0.01101462262744779,-0.0028432550796095857
2020-06-05,0.008930218439432869,0.026514139693428307,0.018185578049902063,0.0038847225322518053,0.0450016496870802,0.02441571580288282,0.01979766174796893,0.02339831602755993,0.017509952111314675,0.01964672295803549,-0.0045042631209841755,0.08105937866261459
2020-06-08,-0.0024481592684286735,0.0013877096135992417,0.005569364382628006,-0.003597933091134986,0.01995851404986393,0.015481781609045342,0.0027300444096198806,0.006196736876913134,-0.012892471758190416,0.0060847197349056525,-0.002632655056531763,0.03127345618569488
2020-06-09,0.0645648119715092,-0.006928588717240003,0.0027900303482204514,-0.0055186871060043385,-0.025650180999435834,-0.01705140118826265,0.03141733042244432,0.007644779326010376,0.027370514680708835,-0.005963731421503193,0.0009075013089157036,-0.022287394052032172
2020-06-10,0.01862030942410864,-0.0008881806229610323,0.00869082542445998,0.012606117461573696,-0.04052797223323268,-0.00775487709760736,-0.008128322192106352,0.037091808175534036,0.03545766164565789,0.0075204682223066754,-0.0015659046400533505,-0.05362470579428458
2020-06-11,-0.08025760629998857,-0.06757858458332922,-0.04287553499753316,-0.04688754392467287,-0.08344356606598258,-0.06334844227356529,-0.05195784776155399,-0.053698464164323556,-0.060906417465241613,-0.024909701086416325,-0.008831323350365072,-0.08825275264389387
2020-06-12,0.012682153051743361,0.02212757140866195,0.007860907049685117,0.009086280928269463,0.027363808733229522,0.010414181248845411,0.018491240171029766,0.00789180703067105,0.015489284963220662,-0.005505066883565557,-0.019568710867325367,0.021438001991008537
2020-06-15,0.02205608047057539,0.012789287434756824,0.005534522164548195,-0.006331165136745365,0.013817519458701355,0.015351048210939355,0.017149438523445637,0.00639191627941571,0.02700822641155276,0.009254437684457217,0.00288795660939134,-0.0006362303160027949
